_id,name,brand,manufacturer,PriorityIndex,category,subCategory,margin,margin%,sp,mrp,availability,limit,DealerPrice,JioMartPrice,BigBasketPrice,GrofersPrice,discount,gst,weight,description,imageUrl,productImageUrl
ObjectId(5ffb514e80ef0812f27083dc),Cinthol deo spray men-play,Cinthol,Godrej Consumer Products Ltd,8,Personal Care,Perfumes and deo,29.25,15,166,195,Y,10,165.75,156,156,156,15,18,150ml,"Quantity: 150ml; Item Form: Spray. Cinthol Play deodorant spray is the perfect match for the player in you; Strong citrusy fragrance that keeps you active all day. No alcohol deodorant formulation which keeps your skin safe. No skin damage. No skin irritation. Long lasting fragrance. Available in 4 fragrances - Play, Energy, Intense, Dive. Usage: Give it a good hard shake first to make sure all the ingredients are mixed together before you spray it. You should hold the can approximately 15cm from your body or clothes as you spray it.",,https://images-na.ssl-images-amazon.com/images/I/31ffMtoG25L.jpg
ObjectId(5ffb514e80ef0812f27083dd),Cinthol deo spray men-extreme,Cinthol,Godrej Consumer Products Ltd,8,Personal Care,Perfumes and deo,29.25,15,166,195,Y,10,165.75,156,156,156,15,18,150ml,,,https://i.ebayimg.com/images/g/Q1kAAOSwvA5dFyYl/s-l1600.jpg
ObjectId(5ffb514e80ef0812f27083de),Cinthol deo spray men-dive,Cinthol,Godrej Consumer Products Ltd,8,Personal Care,Perfumes and deo,29.25,15,166,195,Y,10,165.75,156,156,156,15,18,150ml,Fresh aquatic fragrance. Cinthol Deo Spray Dive keeps you cool and fresh. Alcohol free Deodorant. Keeps skin safe from damage & irritation.,,https://images-na.ssl-images-amazon.com/images/I/51u2uUeQgpL._SL1451_.jpg
ObjectId(5ffb514e80ef0812f27083df),Cinthol deo spray men-intense,Cinthol,Godrej Consumer Products Ltd,8,Personal Care,Perfumes and deo,29.25,15,166,195,Y,10,165.75,156,156,156,15,18,150ml,Stimulating masculine fragrance. Cinthol Deo Spray Intense keeps you intensely alive. Alcohol free Deodorant. Keeps skin safe from damage & irritation,,https://images-na.ssl-images-amazon.com/images/I/51kd1hujVjL._SL1451_.jpg
ObjectId(5ffb514e80ef0812f27083e0),Cinthol deo spray men-energy,Cinthol,Godrej Consumer Products Ltd,8,Personal Care,Perfumes and deo,29.25,15,166,195,Y,10,165.75,156,156,156,15,18,150ml,"Premium, musky fragrance. Cinthol Deo Spray  Energy keeps you energized through the day. Alcohol free Deodorant. Keeps skin safe from damage & irritation.",,https://images-na.ssl-images-amazon.com/images/I/31zisUG2vhL.jpg
ObjectId(5ffb514e80ef0812f27083e1),Godrej shaving cream,Godrej,Godrej Consumer Products Ltd,8,Personal Care,Skin care,3.5,10,32,35,Y,10,31.5,28,28,28,10,18,50g,"The rich, citrus-scented lather spreads easily and rinses clean for that foam shave",,http://www.kiraanastore.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/G/o/Godrej_22_1.jpg
ObjectId(5ffb514e80ef0812f27083e2),Godrej shaving cream,Godrej,Godrej Consumer Products Ltd,8,Personal Care,Skin care,6.5,10,59,65,N,10,58.5,61,63,52,10,18,78g,"The rich, citrus-scented lather spreads easily and rinses clean for that foam shave",,http://www.kiraanastore.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/G/o/Godrej_22_1.jpg
ObjectId(5ffb514e80ef0812f27083e3),Godrej shaving cream,Godrej,Godrej Consumer Products Ltd,8,Personal Care,Skin care,7,10,63,70,Y,10,63,56,56,56,10,18,100g,"The rich, citrus-scented lather spreads easily and rinses clean for that foam shave",,http://www.kiraanastore.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/G/o/Godrej_22_1.jpg
ObjectId(5ffb514e80ef0812f27083e4),HIT Rat glue pad,HIT,Godrej Consumer Products Ltd,8,Household items,Insect repellents,10,10,90,100,Y,10,90,80,80,80,10,18,jumbo size,"Contains: 3 units of HIT Rat and Mouse Glue Pad, Jumbo Size. No smell, non – poisonous and easy to dispose. Superior non-stick design with strong glue-gum for maximum effectiveness. Simply open the pack and place near entry-exit points where rats and mice appear. Release the rat by pouring vegetable oil. Dispose the glue board along with rat, once the rat has got stuck to the glue. Keep away from children and pets, avoid exposure to sunlight or moisture. This rat-repellent and trap can be used at home and office spaces.",,https://images-na.ssl-images-amazon.com/images/I/71RuEeF4fEL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083e5),HIT Rat glue pad,HIT,Godrej Consumer Products Ltd,8,Household items,Insect repellents,5,10,45,50,Y,10,45,40,40,40,10,18,regular size,"Contains: 5 units of HIT Rat and Mouse Glue Pad, Regular Size. No smell, non – poisonous and easy to dispose. Superior non-stick design with strong glue-gum for maximum effectiveness. Simply open the pack and place near entry-exit points where rats and mice appear. Release the rat by pouring vegetable oil. Dispose the glue board along with rat, once the rat has got stuck to the glue. Keep away from children and pets, avoid exposure to sunlight or moisture. This rat-repellent and trap can be used at home and office spaces.",,https://images-na.ssl-images-amazon.com/images/I/717c9Phr6vL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083e6),Good Knight gold flash liquid vaporizer,Good Knight,Godrej Consumer Products Ltd,8,Household items,Insect repellents,8.9,10,80,89,Y,10,80.1,71,71,71,10,18,combi pack,"Refill is 45 ml refill, with superior protection against mosquitoes. The latest and most advanced formulation from Good Knight. Designed for best results with a Good Gold Flash machine but works with most available machines.",,https://images-na.ssl-images-amazon.com/images/I/814bekcacAL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083e7),Good Knight gold flash liquid vaporizer,Good Knight,Godrej Consumer Products Ltd,8,Household items,Insect repellents,7.5,10,68,75,Y,10,67.5,60,60,60,10,18,refill,"INDIA’S MOST POWERFUL LIQUID VAPOURISER powered by Gold Flash Technology. Contains: 2 units of anti-mosquito liquid vapouriser refill (45ml each). Flash mode releases visible vapours for 30 minutes every 4 hours. Dual mode: Switch between Normal and Flash Mode, depending on the number of mosquitoes. Goodknight Gold Flash system is completely safe to be used around children and family. For best results, use refill with Gold Flash electric plug-in machine only. ",,https://images-na.ssl-images-amazon.com/images/I/61PYESSLKtL._SL1242_.jpg
ObjectId(5ffb514e80ef0812f27083e8),HIT anti mosquito racket,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,99.8,20,399,499,Y,10,399.2,399,399,399,20,18,1unit,"Contains 1 unit of electric anti mosquito Bat. Strong and Durable - made from aircraft grade ABS plastic. 6 Months warranty - Claim warranty by registering on the HIT website within 10 days of purchase. Long battery life - 400mAh rechargeable battery with up to 1 month of standby and is rechargeable up to 200 times. Unique shape - Ensures better coverage for corners. Bright led light - Inbuilt LED light to help find mosquitoes in the dark. Enviroment friendly packaging - No plastics used. 3,500V DC voltage on the net mesh kills mosquitoes instantly.",,https://images-na.ssl-images-amazon.com/images/I/61ZvXHcRrrL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083e9),HIT Kala hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,6.5,10,59,65,Y,10,58.5,52,52,52,10,18,125ml,"Contains: 1 unit of Kala HIT Spray (200ml). Instantly kills all flying insects.Protects from Dengue, Malaria and Chikungunya causing mosquitoe. Reaches even the deepest corners of your house. Spray regularly in all corners of your house – under the bed and sofa, behind curtains and cupboards. Also available in different pack sizes: 400ml, 625ml, 700ml and in a Lime Fragrance variant.",,https://images-na.ssl-images-amazon.com/images/I/61gZtaFUmdL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083ea),HIT Kala hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,9.9,10,89,99,Y,10,89.1,79,79,79,10,18,200ml,"Contains: 1 unit of Kala HIT Spray (200ml). Instantly kills all flying insects.Protects from Dengue, Malaria and Chikungunya causing mosquitoe. Reaches even the deepest corners of your house. Spray regularly in all corners of your house – under the bed and sofa, behind curtains and cupboards. Also available in different pack sizes: 400ml, 625ml, 700ml and in a Lime Fragrance variant.",,https://images-na.ssl-images-amazon.com/images/I/61H8bgmxePL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083eb),HIT Kala hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,17.2,10,155,172,Y,10,154.8,138,138,138,10,18,320ml,"Contains: 1 unit of Kala HIT Spray (320ml). Instantly kills all flying insects.Protects from Dengue, Malaria and Chikungunya causing mosquitoe. Reaches even the deepest corners of your house. Spray regularly in all corners of your house – under the bed and sofa, behind curtains and cupboards. Also available in different pack sizes: 400ml, 625ml, 700ml and in a Lime Fragrance variant.",,https://images-na.ssl-images-amazon.com/images/I/61H8bgmxePL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083ec),HIT Kala hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,18.2,10,164,182,Y,10,163.8,146,146,146,10,18,400ml,"Contains: 1 unit of Kala HIT Spray (400ml). Instantly kills all flying insects. Protects from Dengue, Malaria and Chikungunya causing mosquitoes. Reaches even the deepest corners of your house. Spray regularly in all corners of your house – under the bed and sofa, behind curtains and cupboards.",,https://images-na.ssl-images-amazon.com/images/I/61H8bgmxePL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083ed),HIT Kala hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,26.9,10,242,269,Y,10,242.1,215,215,215,10,18,625ml,"Contains: 1 unit of Kala HIT Spray (625ml). Instantly kills all flying insects. Protects from Dengue, Malaria and Chikungunya causing mosquitoes. Reaches even the deepest corners of your house. Spray regularly in all corners of your house – under the bed and sofa, behind curtains and cupboards.",,https://images-na.ssl-images-amazon.com/images/I/61qIDjqek%2BL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083ee),HIT Kala hit-lime fragrance,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,9.9,10,89,99,Y,10,89.1,76,76,76,10,18,200ml,Instantly kills all flying insects,,https://images-na.ssl-images-amazon.com/images/I/61KPECF1xML._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083ef),HIT Kala hit-lime fragrance,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,17.2,10,155,172,Y,10,154.8,138,138,138,10,18,320ml,"Contains: 1 unit of HIT Lime Fresh Spray (200ml). Instantly kills all flying insects. Protects from Dengue, Malaria and Chikungunya causing mosquitoes. Reaches even the deepest corners of your house. Spray regularly in all corners of your house – under the bed and sofa, behind curtains and cupboards.",,https://images-na.ssl-images-amazon.com/images/I/61KPECF1xML._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083f0),HIT Kala hit-lime fragrance,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,18.2,10,164,182,Y,10,163.8,146,146,146,10,18,400ml,"Contains: 1 unit of HIT Lime Fresh Fragrance Spray (400ml). Instantly kills all flying insects. Protects from Dengue, Malaria and Chikungunya causing mosquitoes. Reaches even the deepest corners of your house and leaves a Lime fresh fragrance. Spray regularly in all corners of your house – under the bed and sofa, behind curtains and cupboards.",,https://images-na.ssl-images-amazon.com/images/I/61i7YbdTq2L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083f1),HIT Kala hit-lime fragrance,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,26.9,10,242,269,Y,10,242.1,215,215,215,10,18,625ml,"Godrej HIT Spray – Lime fragrance, kills dangerous mosquitoes that spread diseases like Dengue, Chikungunya and Malaria etc. hidden in the corners of your home. To keep you and your family protected, spray HIT regularly in all corners like under the bed, under the sofa, behind the curtains & cupboards etc. Also available in different sizes and a Kala HIT variant.",,https://www.vridhistores.com/public/uploads/product/1575752125.jpg
ObjectId(5ffb514e80ef0812f27083f2),HIT lal hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,6.5,10,59,65,Y,10,58.5,52,52,52,10,18,125ml,"Contains: 1 unit of Lal HIT Spray (125ml). Instantly kills disease spreading cockroaches. Unique ‘Deep Reach Nozzle’ guides the spray into places where cockroaches hide. Use in all cracks and corners, kitchen sink outlet and inside the wash basin outlet. Freedom from cockroaches with just one application.",,https://images-na.ssl-images-amazon.com/images/I/612V%2BgrYGlL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083f3),HIT lal hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,9.9,10,89,99,Y,10,89.1,79,79,79,10,18,200ml,"Godrej Lal HIT is an effective cockroach killer spray that is enabled with a ‘Deep Reach Nozzle’, which will help reach even the hidden cockroaches conveniently and eliminate them before they escape. Lal HIT eliminates any cockroach in just 3 seconds. Spray Lal HIT once every week in the areas where cockroaches usually hide in your kitchen, like under your dustbin, inside the sink outlet, under the fridge, under the gas cylinder etc.",,https://vridhistores.com/public/uploads/product/1575750816.jpg
ObjectId(5ffb514e80ef0812f27083f4),HIT lal hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,17.2,10,155,172,Y,10,154.8,138,138,138,10,18,320ml,"Contains: 1 unit of Lal HIT Spray (320ml). Instantly kills disease spreading cockroaches. Unique ‘Deep Reach Nozzle’ guides the spray into places where cockroaches hide. Use in all cracks and corners, kitchen sink outlet and inside the wash basin outlet. Freedom from cockroaches with just one application.",,https://images-na.ssl-images-amazon.com/images/I/71UYTPMwiEL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083f5),HIT lal hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,18.2,10,164,182,Y,10,163.8,146,146,146,10,18,400ml,"Contains: 1 unit of Lal HIT Spray (400ml). Instantly kills disease spreading cockroaches. Unique ‘Deep Reach Nozzle’ guides the spray into places where cockroaches hide. Use in all cracks and corners, kitchen sink outlet and inside the wash basin outlet. Freedom from cockroaches with just one application.",,https://images-na.ssl-images-amazon.com/images/I/71UYTPMwiEL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083f6),HIT lal hit,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,26.9,10,242,269,Y,10,242.1,215,215,215,10,18,625ml,"Godrej Lal HIT is an effective cockroach killer spray that is enabled with a ‘Deep Reach Nozzle’, which will help reach even the hidden cockroaches conveniently and eliminate them before they escape. Lal HIT eliminates any cockroach in just 3 seconds. Spray Lal HIT once every week in the areas where cockroaches usually hide in your kitchen, like under your dustbin, inside the sink outlet, under the fridge, under the gas cylinder etc.",,https://www.vridhistores.com/public/uploads/product/1575750742.jpg
ObjectId(5ffb514e80ef0812f27083f7),HIT anti-roach gel,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,24.9,10,224,249,Y,10,224.1,235,224,245,10,18,20g,"Contains: 1 unit of HIT Anti Roach Gel. Gel based cockroach killer. Odourless gel bait attracts hidden cockroaches. On consumption of the gel, cockroaches go back to their nest and die. Other cockroaches that come in contact with those dead cockroaches also die, resulting in elimination of the entire cockroach nest",,https://images-na.ssl-images-amazon.com/images/I/71wmdq4JHjL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083f8),HIT chalk,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,1.5,10,14,15,N,10,13.5,12,12,12,10,18,1 unit,,,https://rukminim1.flixcart.com/image/416/416/k48rwcw0/insect-repellent/f/2/f/60-chalk-15-gm-pack-of-4-4-hit-original-imafn7885fj6bksz.jpeg?q=70
ObjectId(5ffb514e80ef0812f27083f9),HIT rat-kill bars,HIt,Godrej Consumer Products Ltd,8,Household items,Insect repellents,1.8,10,16,18,Y,10,16.2,14,14,14,10,18,25g,Quantity: 100 g   Type: Repellent Balls   Pack of 4   For Cockroaches,,https://rukminim1.flixcart.com/image/416/416/k48rwcw0/insect-repellent/7/m/r/100-rat-kill-bars-25-gm-pack-of-4-4-hit-original-imafn788usfsqmjw.jpeg?q=70
ObjectId(5ffb514e80ef0812f27083fa),Good Knight fast card mosquito card,Good Knight,Godrej Consumer Products Ltd,8,Household items,Insect repellents,0.8,8,9,10,Y,10,9.2,8,8,8,8,18,1 unit,Instant action within 3 minutes. Light on the rims. Smooth the flame out and let it smooth.,,https://images-na.ssl-images-amazon.com/images/I/712xvd3GPOL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083fb),Good Knight power activ+ Refill,Good Knight,Godrej Consumer Products Ltd,8,Household items,Insect repellents,13.4,10,121,134,Y,10,120.6,107,107,107,10,18,2 units,Contains: 2 units of Goodknight Power Activ+ Liquid Vapourizer Refill,,https://images-na.ssl-images-amazon.com/images/I/81TasiheQaL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083fc),Good Knight power activ+ refill,Good Knight,Godrej Consumer Products Ltd,8,Household items,Insect repellents,7.2,10,65,72,Y,10,64.8,58,58,58,10,18,1 unit,"Contains: 1 units of Goodknight Power Activ+ Liquid Vapourizer Refill. Power Activ+ Refill contains 50% more Activ Molecules which makes it 50% more powerful. Dual Mode Advantage - Switch between Activ+ mode and Normal mode, depending upon number of mosquitoes. Goodknight Activ+ System is completely safe to be used around children and family. Complete protection - For your family from Malaria, Chikungunya and Dengue causing mosquitoes.",,https://images-na.ssl-images-amazon.com/images/I/71a5NlXFWeL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083fd),Good Knight power activ+ refill lavender,Good Knight,Godrej Consumer Products Ltd,8,Household items,Insect repellents,7.2,10,65,72,Y,10,64.8,58,58,58,10,18,1 unit,Contains: 1 unit of Goodknight Power Activ+ Liquid Vapourizer Refill (Lavender Fragrance),,https://images-na.ssl-images-amazon.com/images/I/71dfsdc9t7L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27083fe),Good Knight Actic+ low smoke coils - 12 hrs,Good Knight,Godrej Consumer Products Ltd,8,Household items,Insect repellents,3.4,10,31,34,Y,10,30.6,27,27,27,10,18,10 coils,"Power formula ensures 12 hours of protection Active filter technology ensures lesser smoke Protects your family from mosquitoes spreading diseases like dengue, chikungunya",,https://rukminim1.flixcart.com/image/416/416/juvjzbk0/mosquito-coil/8/p/q/activ-low-smoke-coil-10-good-knight-original-imaffuj6zcbczanz.jpeg?q=70
ObjectId(5ffb514e80ef0812f27083ff),Good Knight maha jumbo lavender-jasmine coil - 12hrs,Good Knight,Godrej Consumer Products Ltd,8,Household items,Insect repellents,3.4,10,31,34,Y,10,30.6,27,27,27,10,18,10 coils,"Power formula ensures 12 hours of protection Active filter technology ensures lesser smoke Protects your family from mosquitoes spreading diseases like dengue, chikungunya",,https://www.goodknight.in/wp-content/uploads/2017/10/Lavender-500X500.png
ObjectId(5ffb514e80ef0812f2708400),Good Knight green shakti low smoke coil -12 hrs,Good Knight,Godrej Consumer Products Ltd,8,Household items,Insect repellents,3.5,10,32,35,Y,10,31.5,28,28,28,10,18,10 coils,"Works against dengue mosquitoes. Care Instructions: Inflammable, keep in cool dry place away from heat and open flame, keep out of reach of children. Works against dengue mosquitoes. Units/case:60, Units/bundle:1, Number_of_Items: 1",,https://www.goodknight.in/wp-content/uploads/2019/09/greenshakti_500x500.png
